Tournament,Stage,Match Type,Map,Team,Agent,Total Wins By Map,Total Loss By Map,Total Maps Played,Year
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Sunset,Sentinels,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Sunset,Sentinels,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Sunset,Sentinels,gekko,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,NRG Esports,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,NRG Esports,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,NRG Esports,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,NRG Esports,breach,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,NRG Esports,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,Sentinels,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,Sentinels,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,Sentinels,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,Sentinels,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Semifinals,Split,Sentinels,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,LOUD,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,LOUD,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,LOUD,breach,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,LOUD,phoenix,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,LOUD,sova,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,Sentinels,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,Sentinels,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,Sentinels,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,Sentinels,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Sunset,Sentinels,gekko,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,LOUD,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,LOUD,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,LOUD,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,LOUD,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,LOUD,breach,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,Sentinels,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,Sentinels,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,Sentinels,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,Sentinels,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Split,Sentinels,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,LOUD,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,LOUD,killjoy,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,LOUD,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,LOUD,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,LOUD,harbor,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,Sentinels,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,Sentinels,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,Sentinels,killjoy,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,Sentinels,gekko,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Icebox,Sentinels,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,LOUD,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,LOUD,breach,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,LOUD,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,LOUD,phoenix,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,LOUD,brimstone,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,Sentinels,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,Sentinels,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,Sentinels,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,Sentinels,brimstone,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Bind,Sentinels,yoru,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,LOUD,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,LOUD,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,LOUD,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,LOUD,breach,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,LOUD,phoenix,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,Sentinels,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,Sentinels,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,Sentinels,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,Sentinels,killjoy,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Playoffs,Grand Final,Lotus,Sentinels,fade,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,G2 Esports,viper,2,0,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,G2 Esports,cypher,2,0,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,G2 Esports,raze,2,0,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,G2 Esports,omen,2,0,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,G2 Esports,breach,2,0,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,MIBR,viper,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,MIBR,raze,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,MIBR,jett,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,MIBR,skye,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,MIBR,astra,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,Sentinels,viper,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,Sentinels,cypher,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,Sentinels,raze,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,Sentinels,omen,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Split,Sentinels,skye,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,MIBR,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,MIBR,cypher,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,MIBR,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,MIBR,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,MIBR,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,Sentinels,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,Sentinels,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,Sentinels,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,Sentinels,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Ascent,Sentinels,killjoy,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,G2 Esports,viper,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,G2 Esports,cypher,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,G2 Esports,raze,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,G2 Esports,omen,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,G2 Esports,sova,0,2,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,MIBR,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,MIBR,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,MIBR,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,MIBR,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,MIBR,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,Sentinels,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,Sentinels,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,Sentinels,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,Sentinels,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Sunset,Sentinels,gekko,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,G2 Esports,viper,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,G2 Esports,cypher,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,G2 Esports,sova,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,G2 Esports,harbor,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,G2 Esports,yoru,1,1,2,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,MIBR,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,MIBR,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,MIBR,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,MIBR,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,MIBR,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,Sentinels,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,Sentinels,cypher,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,Sentinels,sova,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,Sentinels,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Play-Ins,Play-ins,Breeze,Sentinels,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,NRG Esports,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,NRG Esports,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,NRG Esports,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,NRG Esports,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,NRG Esports,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,FURIA,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,FURIA,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,FURIA,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,FURIA,sova,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Breeze,FURIA,cypher,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,NRG Esports,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,NRG Esports,killjoy,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,NRG Esports,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,NRG Esports,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,NRG Esports,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,FURIA,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,FURIA,killjoy,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,FURIA,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,FURIA,sova,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Ascent,FURIA,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,Cloud9,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,Cloud9,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,Cloud9,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,Cloud9,brimstone,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,Cloud9,yoru,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,MIBR,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,MIBR,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,MIBR,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,MIBR,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Bind,MIBR,brimstone,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,killjoy,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,Cloud9,astra,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Split,MIBR,astra,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,killjoy,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,gekko,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,Cloud9,fade,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,killjoy,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Opening (A),Lotus,MIBR,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,NRG Esports,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Sunset,Cloud9,yoru,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,omen,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,NRG Esports,killjoy,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,omen,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,sova,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Winner's (A),Ascent,Cloud9,killjoy,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,astra,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,FURIA,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,astra,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Split,MIBR,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,sova,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,FURIA,cypher,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,jett,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,sova,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Elimination (A),Breeze,MIBR,cypher,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,viper,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,skye,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,brimstone,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,raze,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,Cloud9,yoru,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,viper,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,skye,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,kayo,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,brimstone,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Bind,MIBR,raze,1,0,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,kayo,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,jett,0,1,1,2024
Champions Tour 2024: Americas Kickoff,Group Stage,Decider (A),Ascent,Cloud9,omen,0,1,1,2024
